Frequency (Hz)	Level (dB)
10359.489441	-126.745651
10360.162354	-120.810165
10360.835266	-119.950058
10361.508179	-115.978127
10362.181091	-117.845505
10362.854004	-120.714668
10363.526917	-122.970230
10364.199829	-124.592033
10364.872742	-128.320068
10365.545654	-125.492905
10366.218567	-125.568344
10366.891479	-123.174675
10367.564392	-123.600067
10368.237305	-122.526436
10368.910217	-124.630310
10369.583130	-126.777916
10370.256042	-124.321182
10370.928955	-126.758133
10371.601868	-119.358604
10372.274780	-117.426338
10372.947693	-116.887154
10373.620605	-118.542969
10374.293518	-124.065849
10374.966431	-125.054810
10375.639343	-123.896202
10376.312256	-122.278023
10376.985168	-120.634575
10377.658081	-123.611214
10378.330994	-119.844818
10379.003906	-119.672958
10379.676819	-120.175766
10380.349731	-122.057053
10381.022644	-117.966537
10381.695557	-119.311081
10382.368469	-118.719391
10383.041382	-115.658844
10383.714294	-118.585594
10384.387207	-120.207253
10385.060120	-122.744240
10385.733032	-124.181801
10386.405945	-122.629265
10387.078857	-121.836807
10387.751770	-118.352448
10388.424683	-117.246788
10389.097595	-120.529823
10389.770508	-125.941620
10390.443420	-125.709061
10391.116333	-121.335876
10391.789246	-120.314941
10392.462158	-120.936363
10393.135071	-120.381409
10393.807983	-127.519814
10394.480896	-122.090973
10395.153809	-118.640656
10395.826721	-127.908936
10396.499634	-123.759674
10397.172546	-119.649384
10397.845459	-119.964165
10398.518372	-121.388519
10399.191284	-120.388741
10399.864197	-122.460281
10400.537109	-122.254456
10401.210022	-119.834236
10401.882935	-119.163445
10402.555847	-121.129700
10403.228760	-122.980270
10403.901672	-120.740685
10404.574585	-121.323288
10405.247498	-121.789124
10405.920410	-119.127449
10406.593323	-115.980553
10407.266235	-116.436752
10407.939148	-123.094070
10408.612061	-121.801880
10409.284973	-121.576859
10409.957886	-121.789551
10410.630798	-122.558411
10411.303711	-120.899017
10411.976624	-117.792694
10412.649536	-120.599747
10413.322449	-121.194176
10413.995361	-119.863205
10414.668274	-122.581848
10415.341187	-116.715385
10416.014099	-115.005058
10416.687012	-115.488274
10417.359924	-116.377106
10418.032837	-124.122849
10418.705750	-118.251884
10419.378662	-117.322975
10420.051575	-122.727814
10420.724487	-120.781670
10421.397400	-119.715279
10422.070313	-123.331795
10422.743225	-120.313248
10423.416138	-117.705078
10424.089050	-116.138336
10424.761963	-114.944237
10425.434875	-116.022125
10426.107788	-121.007301
10426.780701	-119.883522
10427.453613	-117.677917
10428.126526	-116.897324
10428.799438	-121.944099
10429.472351	-118.782265
10430.145264	-117.713371
10430.818176	-121.278877
10431.491089	-124.660988
10432.164001	-121.588669
10432.836914	-118.045113
10433.509827	-118.178436
10434.182739	-121.290520
10434.855652	-124.698151
10435.528564	-122.879990
10436.201477	-123.242958
10436.874390	-127.800835
10437.547302	-125.082611
10438.220215	-121.639282
10438.893127	-121.799500
10439.566040	-125.421089
10440.238953	-123.453346
10440.911865	-121.387779
10441.584778	-123.840584
10442.257690	-124.355385
10442.930603	-122.352379
10443.603516	-119.292976
10444.276428	-115.713783
10444.949341	-118.230247
10445.622253	-117.135262
10446.295166	-120.610023
10446.968079	-122.366531
10447.640991	-123.908127
10448.313904	-122.087685
10448.986816	-114.960487
10449.659729	-116.176315
10450.332642	-120.424721
10451.005554	-119.775185
10451.678467	-121.260445
10452.351379	-118.883347
10453.024292	-117.590424
10453.697205	-123.475700
10454.370117	-132.874023
10455.043030	-122.713432
10455.715942	-118.450691
10456.388855	-118.623718
10457.061768	-118.961296
10457.734680	-117.075653
10458.407593	-125.168022
10459.080505	-121.277802
10459.753418	-118.614067
10460.426331	-117.137611
10461.099243	-118.754417
10461.772156	-121.257294
10462.445068	-117.564644
10463.117981	-116.871025
10463.790894	-120.459541
10464.463806	-122.089561
10465.136719	-120.014778
10465.809631	-120.354828
10466.482544	-122.217468
10467.155457	-122.517059
10467.828369	-125.113586
10468.501282	-125.359039
10469.174194	-123.217545
10469.847107	-123.021034
10470.520020	-119.620033
10471.192932	-119.282852
10471.865845	-120.049278
10472.538757	-125.230293
10473.211670	-119.931389
10473.884583	-115.621590
10474.557495	-113.305656
10475.230408	-116.916718
10475.903320	-123.320824
10476.576233	-120.561668
10477.249146	-119.752251
10477.922058	-117.144112
10478.594971	-118.188507
10479.267883	-122.855911
10479.940796	-127.087364
10480.613708	-124.595734
10481.286621	-119.350456
10481.959534	-117.575401
10482.632446	-119.863991
10483.305359	-119.124924
10483.978271	-121.716415
10484.651184	-122.132492
10485.324097	-120.117805
10485.997009	-119.929153
10486.669922	-120.435532
10487.342834	-119.824127
10488.015747	-118.412468
10488.688660	-123.512779
10489.361572	-124.174690
10490.034485	-122.509186
10490.707397	-128.185883
10491.380310	-123.183998
10492.053223	-123.375237
10492.726135	-123.568428
10493.399048	-127.812805
10494.071960	-122.045815
10494.744873	-118.678513
10495.417786	-118.211349
10496.090698	-119.286484
10496.763611	-119.011612
10497.436523	-122.379196
10498.109436	-121.044586
10498.782349	-114.851807
10499.455261	-117.792122
10500.128174	-123.794357
10500.801086	-124.341805
10501.473999	-124.307922
10502.146912	-120.540298
10502.819824	-116.616013
10503.492737	-116.729874
10504.165649	-121.217407
10504.838562	-127.126831
10505.511475	-123.445053
10506.184387	-122.467384
10506.857300	-120.642410
10507.530212	-121.764183
10508.203125	-123.971001
10508.876038	-122.158340
10509.548950	-124.722435
10510.221863	-119.667290
10510.894775	-116.603058
10511.567688	-118.938591
10512.240601	-118.389244
10512.913513	-116.242729
10513.586426	-119.373550
10514.259338	-122.896088
10514.932251	-123.572632
10515.605164	-125.230629
10516.278076	-124.757294
10516.950989	-119.093010
10517.623901	-119.889336
10518.296814	-121.563698
10518.969727	-124.181839
10519.642639	-123.343040
10520.315552	-122.725372
10520.988464	-119.919281
10521.661377	-124.507111
10522.334290	-125.270523
10523.007202	-125.437096
10523.680115	-124.205353
10524.353027	-117.665413
10525.025940	-116.747787
10525.698853	-119.835945
10526.371765	-123.010231
10527.044678	-121.703979
10527.717590	-118.294342
10528.390503	-119.521233
10529.063416	-120.788696
10529.736328	-121.542740
10530.409241	-121.567429
10531.082153	-124.967705
10531.755066	-124.716164
10532.427979	-125.094620
10533.100891	-125.296921
10533.773804	-117.808586
10534.446716	-116.885704
10535.119629	-120.477226
10535.792542	-120.052490
10536.465454	-120.493019
10537.138367	-125.872536
10537.811279	-123.737389
10538.484192	-120.993462
10539.157104	-119.610062
10539.830017	-118.165565
10540.502930	-122.340683
10541.175842	-124.196739
10541.848755	-124.653946
10542.521667	-120.744881
10543.194580	-119.558319
10543.867493	-117.638412
10544.540405	-119.484619
10545.213318	-122.226242
10545.886230	-120.833817
10546.559143	-119.486015
10547.232056	-118.310112
10547.904968	-122.239449
10548.577881	-119.323578
10549.250793	-125.612846
10549.923706	-120.963684
10550.596619	-123.877777
10551.269531	-119.928368
10551.942444	-119.366890
10552.615356	-120.321121
10553.288269	-121.780739
10553.961182	-123.126167
10554.634094	-121.013039
10555.307007	-118.933075
10555.979919	-118.482414
10556.652832	-118.866043
10557.325745	-118.961639
10557.998657	-120.240768
10558.671570	-121.395386
10559.344482	-124.039948
10560.017395	-123.662628
10560.690308	-124.928818
10561.363220	-122.113953
10562.036133	-123.244553
10562.709045	-123.630455
10563.381958	-123.996956
10564.054871	-127.177071
10564.727783	-120.345978
10565.400696	-118.920021
10566.073608	-120.116814
10566.746521	-120.237907
10567.419434	-120.617714
10568.092346	-121.956612
10568.765259	-119.518661
10569.438171	-120.586121
10570.111084	-121.609238
10570.783997	-119.912094
10571.456909	-120.955559
10572.129822	-119.096275
10572.802734	-119.998039
10573.475647	-120.923218
10574.148560	-120.290962
10574.821472	-119.628174
10575.494385	-117.468506
10576.167297	-116.343819
10576.840210	-120.648300
10577.513123	-116.064850
10578.186035	-117.779778
10578.858948	-121.000572
10579.531860	-123.934769
10580.204773	-121.674377
10580.877686	-118.137115
10581.550598	-119.273094
10582.223511	-122.870468
10582.896423	-123.205482
10583.569336	-122.201668
10584.242249	-123.946838
10584.915161	-124.980919
10585.588074	-118.663078
10586.260986	-120.659782
10586.933899	-126.246597
10587.606812	-120.060234
10588.279724	-119.973557
10588.952637	-119.094063
10589.625549	-118.745651
10590.298462	-122.384880
10590.971375	-120.007217
10591.644287	-120.281433
10592.317200	-122.547577
10592.990112	-121.157303
10593.663025	-119.146019
10594.335938	-119.788124
10595.008850	-116.936005
10595.681763	-118.789978
10596.354675	-121.956589
10597.027588	-118.455414
10597.700500	-119.963936
10598.373413	-121.388580
10599.046326	-122.467979
10599.719238	-120.369911
10600.392151	-114.707214
10601.065063	-116.512291
10601.737976	-116.538223
10602.410889	-117.460594
10603.083801	-122.242706
10603.756714	-124.427338
10604.429626	-123.768547
10605.102539	-121.619881
10605.775452	-122.602554
10606.448364	-120.892326
10607.121277	-118.759560
10607.794189	-118.498207
10608.467102	-116.043839
10609.140015	-116.027008
10609.812927	-116.535446
10610.485840	-120.445923
10611.158752	-126.477371
10611.831665	-126.175903
10612.504578	-121.253532
10613.177490	-121.303185
10613.850403	-122.260475
10614.523315	-116.327866
10615.196228	-116.400940
10615.869141	-121.194252
10616.542053	-120.881332
10617.214966	-123.273430
10617.887878	-119.569237
10618.560791	-117.807724
10619.233704	-123.287560
10619.906616	-122.878639
10620.579529	-123.424835
10621.252441	-125.493111
10621.925354	-121.614235
10622.598267	-120.995430
10623.271179	-115.069832
10623.944092	-116.567886
10624.617004	-121.821823
10625.289917	-117.415688
10625.962830	-117.763672
10626.635742	-122.414177
10627.308655	-124.024467
10627.981567	-121.168404
10628.654480	-117.621353
10629.327393	-119.447319
10630.000305	-124.988686
10630.673218	-124.474792
10631.346130	-120.663826
10632.019043	-118.459984
10632.691956	-119.941544
10633.364868	-116.998352
10634.037781	-118.602654
10634.710693	-122.062584
10635.383606	-117.848267
10636.056519	-118.638275
10636.729431	-120.145683
10637.402344	-121.151558
10638.075256	-123.981491
10638.748169	-124.740059
10639.421082	-121.066689
10640.093994	-120.275146
10640.766907	-119.775497
10641.439819	-124.299110
10642.112732	-117.486389
10642.785645	-117.937737
10643.458557	-118.435997
10644.131470	-120.920876
10644.804382	-121.267944
10645.477295	-117.734550
10646.150208	-119.131294
10646.823120	-118.455315
10647.496033	-117.267700
10648.168945	-117.823830
10648.841858	-121.216415
10649.514771	-128.245667
10650.187683	-125.510887
10650.860596	-121.001053
10651.533508	-120.324501
10652.206421	-123.805130
10652.879333	-124.329453
10653.552246	-125.376335
10654.225159	-121.110359
10654.898071	-118.883904
10655.570984	-119.839310
10656.243896	-119.885788
10656.916809	-118.226280
10657.589722	-124.292740
10658.262634	-120.288750
10658.935547	-115.789497
10659.608459	-117.365311
10660.281372	-120.026665
10660.954285	-121.665695
10661.627197	-121.966667
10662.300110	-116.823349
10662.973022	-119.726379
10663.645935	-117.723564
10664.318848	-119.681961
10664.991760	-126.649147
10665.664673	-122.661171
10666.337585	-121.065704
10667.010498	-116.762367
10667.683411	-119.155922
10668.356323	-119.734047
10669.029236	-122.950447
10669.702148	-121.412750
10670.375061	-119.273392
10671.047974	-118.991753
10671.720886	-119.458260
10672.393799	-117.992256
10673.066711	-119.897552
10673.739624	-118.162704
10674.412537	-116.993660
10675.085449	-121.080070
10675.758362	-119.268097
10676.431274	-123.659477
10677.104187	-121.047043
10677.777100	-122.058624
10678.450012	-119.113922
10679.122925	-118.421112
10679.795837	-118.312065
10680.468750	-119.674919
10681.141663	-118.681778
10681.814575	-122.487663
10682.487488	-119.303322
10683.160400	-118.701027
10683.833313	-124.570686
10684.506226	-125.706039
10685.179138	-119.501099
10685.852051	-119.439911
10686.524963	-121.990112
10687.197876	-121.501877
10687.870789	-120.881775
10688.543701	-120.770554
10689.216614	-119.154579
10689.889526	-121.181984
10690.562439	-126.399765
10691.235352	-122.134438
10691.908264	-125.817902
10692.581177	-117.437828
10693.254089	-121.227089
10693.927002	-127.156509
10694.599915	-137.007767
10695.272827	-127.913467
10695.945740	-124.435486
10696.618652	-121.284470
10697.291565	-120.744209
10697.964478	-118.534927
10698.637390	-119.778198
10699.310303	-121.678589
10699.983215	-123.773483
10700.656128	-122.719299
10701.329041	-119.343674
10702.001953	-122.813408
10702.674866	-119.173935
10703.347778	-124.313049
10704.020691	-120.593376
10704.693604	-117.542488
10705.366516	-114.781311
10706.039429	-117.911293
10706.712341	-118.060181
10707.385254	-116.426086
10708.058167	-118.637489
10708.731079	-119.681953
10709.403992	-122.121376
10710.076904	-119.983536
10710.749817	-118.659027
10711.422729	-125.646225
10712.095642	-122.425545
10712.768555	-119.027649
10713.441467	-121.775177
10714.114380	-125.688164
10714.787292	-121.584373
10715.460205	-120.215469
10716.133118	-122.427635
10716.806030	-120.704041
10717.478943	-123.320084
10718.151855	-120.247314
10718.824768	-118.475304
10719.497681	-119.514191
10720.170593	-117.133690
10720.843506	-122.083763
10721.516418	-120.331512
10722.189331	-118.058182
10722.862244	-117.470947
10723.535156	-117.619080
10724.208069	-119.949455
10724.880981	-120.401176
10725.553894	-121.289940
10726.226807	-114.714821
10726.899719	-114.031662
10727.572632	-121.971535
10728.245544	-118.834366
10728.918457	-124.309799
10729.591370	-123.713448
10730.264282	-122.246170
10730.937195	-121.095993
10731.610107	-120.571892
10732.283020	-117.022621
10732.955933	-121.386864
10733.628845	-121.550438
10734.301758	-120.484749
10734.974670	-120.350555
10735.647583	-120.951553
10736.320496	-123.075935
10736.993408	-124.532692
10737.666321	-123.679298
10738.339233	-116.778679
10739.012146	-115.446075
10739.685059	-121.300987
10740.357971	-121.454163
10741.030884	-123.716164
10741.703796	-125.742935
10742.376709	-118.730324
10743.049622	-120.304283
10743.722534	-119.119568
10744.395447	-117.107483
10745.068359	-119.521317
10745.741272	-124.459953
10746.414185	-122.360390
10747.087097	-119.822357
10747.760010	-123.491219
10748.432922	-123.878578
10749.105835	-122.120094
10749.778748	-118.954750
10750.451660	-119.019890
10751.124573	-121.465393
10751.797485	-125.823547
10752.470398	-120.198997
10753.143311	-121.146507
10753.816223	-119.587616
10754.489136	-122.456261
10755.162048	-119.753738
10755.834961	-115.809364
10756.507874	-117.556229
10757.180786	-122.678902
10757.853699	-122.265808
10758.526611	-117.808693
10759.199524	-121.785187
10759.872437	-120.420410
10760.545349	-117.820663
10761.218262	-120.690521
10761.891174	-128.180588
10762.564087	-122.931366
10763.237000	-120.517784
10763.909912	-119.231613
10764.582825	-121.128326
10765.255737	-119.925476
10765.928650	-119.467850
10766.601563	-120.951286
10767.274475	-126.469574
10767.947388	-127.931366
10768.620300	-124.468262
10769.293213	-126.712570
10769.966125	-121.524475
10770.639038	-119.948463
10771.311951	-123.261673
10771.984863	-115.899658
10772.657776	-114.018394
10773.330688	-121.444725
10774.003601	-121.404282
10774.676514	-123.083961
10775.349426	-121.508316
10776.022339	-120.941505
10776.695251	-121.299637
10777.368164	-121.921577
10778.041077	-118.561325
10778.713989	-119.113518
10779.386902	-120.394485
10780.059814	-119.708496
10780.732727	-118.213226
10781.405640	-119.573654
10782.078552	-121.647903
10782.751465	-121.752373
10783.424377	-120.529686
10784.097290	-123.472832
10784.770203	-122.911758
10785.443115	-119.252876
10786.116028	-117.182571
10786.788940	-123.068481
10787.461853	-123.587456
10788.134766	-124.791504
10788.807678	-124.706268
10789.480591	-123.177071
10790.153503	-117.845238
10790.826416	-117.608856
10791.499329	-118.889450
10792.172241	-121.533600
10792.845154	-123.675285
10793.518066	-124.565002
10794.190979	-129.513153
10794.863892	-124.416367
10795.536804	-120.871429
10796.209717	-127.131042
10796.882629	-121.082596
10797.555542	-121.747726
10798.228455	-119.714874
10798.901367	-122.250710
10799.574280	-124.391037
10800.247192	-117.231735
10800.920105	-114.503380
10801.593018	-117.528923
10802.265930	-123.284645
10802.938843	-121.636177
10803.611755	-125.388504
